Id,Label,Search Term,Notes,Name,Sub Theme,Sub Sub Theme,Level,IsHoliday?,isOccasion?,isSeason?,isBusinessTheme?,ConflictsWith,Related FL Theme (ref),Related Parent FL Theme Label,isSpring?,isSummer?,isFall?,isWinter?,isXmas?,GF_Total,GF_Spring,GF_Summer,GF_Fall,GF_Winter,GF_Christmas
29,Food & Wine: Coffee,Coffee,,Food & Wine,Coffee,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,TRUE,TRUE,TRUE,5,0,0,1,1,1
271,Food & Wine: Fruits,Fruits,,Food & Wine,Fruits,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,TRUE,FALSE,FALSE,16,2,7,3,0,0
1019,Food & Wine: General Pumpkins,General-Pumpkins,,Food & Wine,General Pumpkins,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0
451,Food & Wine: Grapes,Grapes,,Food & Wine,Grapes,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,FALSE,TRUE,TRUE,FALSE,FALSE,25,0,0,1,0,0
460,Food & Wine: Ice Cream,Ice-Cream,,Food & Wine,Ice Cream,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,FALSE,TRUE,FALSE,FALSE,FALSE,8,0,3,0,0,0
461,Food & Wine: Lemonade,Lemonade,,Food & Wine,Lemonade,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,FALSE,FALSE,FALSE,7,0,1,0,0,0
821,Food & Wine: Lemons,Lemons,,Food & Wine,Lemons,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,FALSE,FALSE,FALSE,13,1,4,0,0,0
263,Food & Wine: Strawberries,Strawberries,,Food & Wine,Strawberries,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,FALSE,FALSE,FALSE,11,1,4,0,0,0
245,Food & Wine: Sweets,Sweets,,Food & Wine,Sweets,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,TRUE,TRUE,TRUE,23,0,3,1,1,3
264,Food & Wine: Watermelon,Watermelon,,Food & Wine,Watermelon,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,FALSE,TRUE,FALSE,FALSE,FALSE,21,0,8,0,0,0
176,Food & Wine: Wine & Drinks,Wine-Drinks,,Food & Wine,Wine & Drinks,,2,FALSE,FALSE,FALSE,FALSE,,279,Food & Wine,TRUE,TRUE,TRUE,TRUE,FALSE,59,0,0,1,0,0
519,For The Cause,For-The-Cause,,For The Cause,,,1,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,131,2,2,0,0,0
707,For The Cause: Animals,Animals,,For The Cause,Animals,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,12,1,1,0,0,0
819,For The Cause: Autism Awareness,Autism-Awareness,,For The Cause,Autism Awareness,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,0,0
858,For The Cause: Awareness,Awareness,,For The Cause,Awareness,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,26,0,0,0,0,0
527,For The Cause: Breast Cancer Awareness,Breast-Cancer-Awareness,,For The Cause,Breast Cancer Awareness,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0
825,For The Cause: Coronavirus,Coronavirus,,For The Cause,Coronavirus,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,52,0,0,0,0,0
528,For The Cause: Gay Pride,Gay-Pride,,For The Cause,Gay Pride,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0
530,For The Cause: Peace,Peace,,For The Cause,Peace,,2,FALSE,FALSE,FALSE,FALSE,,519,For The Cause,FALSE,FALSE,FALSE,FALSE,FALSE,20,1,1,0,1,1
928,Gardens,Gardens,,Gardens,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,146,21,23,41,23,24
984,Gardens: Baskets,Baskets,,Gardens,Baskets,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,TRUE,TRUE,6,0,0,4,2,3
277,Gardens: Birdhouses,Birdhouses,,Gardens,Birdhouses,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,TRUE,TRUE,90,9,13,9,6,6
325,Gardens: Bless My Garden,Bless-My-Garden,,Gardens,Bless My Garden,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,FALSE,FALSE,10,6,6,0,0,0
424,Gardens: Dogwood,Dogwood,,Gardens,Dogwood,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,FALSE,FALSE,FALSE,FALSE,7,5,0,0,0,0
516,Gardens: Garden Gnomes,Garden-Gnomes,,Gardens,Garden Gnomes,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,TRUE,TRUE,99,4,5,1,1,1
957,Gardens: Potted Floral,Potted-Floral,,Gardens,Potted Floral,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,FALSE,FALSE,8,2,3,6,0,0
921,Gardens: Rain Boots,Rain-Boots,,Gardens,Rain Boots,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0
672,Gardens: Shrubs,Shrubs,,Gardens,Shrubs,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
341,Gardens: Trees,Trees,,Gardens,Trees,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,TRUE,TRUE,65,1,2,9,11,12
273,Gardens: Watering Cans,Watering-Cans,,Gardens,Watering Cans,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,FALSE,FALSE,43,3,5,1,0,0
970,Gardens: Wheelbarrow,Wheelbarrow,,Gardens,Wheelbarrow,,2,FALSE,FALSE,FALSE,FALSE,,928,Gardens,TRUE,TRUE,TRUE,FALSE,FALSE,1,0,0,1,0,0
468,Great Outdoors,Great-Outdoors,,Great Outdoors,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,103,11,17,11,7,5
40,Great Outdoors: Camping,Camping,,Great Outdoors,Camping,,2,FALSE,FALSE,FALSE,FALSE,,468,Great Outdoors,TRUE,TRUE,TRUE,FALSE,FALSE,31,0,2,1,0,0
121,Great Outdoors: Fishing,Fishing,,Great Outdoors,Fishing,,2,FALSE,FALSE,FALSE,FALSE,,468,Great Outdoors,TRUE,TRUE,TRUE,FALSE,FALSE,17,3,4,0,0,0
454,Great Outdoors: Hunting,Hunting,,Great Outdoors,Hunting,,2,FALSE,FALSE,FALSE,FALSE,,468,Great Outdoors,FALSE,FALSE,TRUE,TRUE,FALSE,1,0,0,1,0,0
33,Great Outdoors: Lake,Lakes,,Great Outdoors,Lake,,2,FALSE,FALSE,FALSE,FALSE,,468,Great Outdoors,TRUE,TRUE,TRUE,FALSE,FALSE,36,6,8,2,0,0
496,Great Outdoors: Outdoors,Outdoors,,Great Outdoors,Outdoors,,2,FALSE,FALSE,FALSE,FALSE,,468,Great Outdoors,TRUE,TRUE,TRUE,TRUE,TRUE,13,3,5,3,4,3
812,Great Outdoors: Rivers,Rivers,,Great Outdoors,Rivers,,2,FALSE,FALSE,FALSE,FALSE,,468,Great Outdoors,TRUE,TRUE,TRUE,FALSE,FALSE,5,4,4,0,0,0
869,Humor,Humor,,Humor,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,84,6,19,7,7,16
118,Love & Happiness,Love-Happiness,,Love & Happiness,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,192,42,41,14,6,6
328,Love & Happiness: Bless Your Heart,Bless-Your-Heart,,Love & Happiness,Bless Your Heart,,2,FALSE,FALSE,FALSE,FALSE,,118,Love & Happiness,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
950,Love & Happiness: Hello,Hello,,Love & Happiness,Hello,,2,FALSE,FALSE,FALSE,FALSE,,118,Love & Happiness,TRUE,TRUE,TRUE,TRUE,TRUE,5,2,3,1,1,1
289,Love & Happiness: Home Sweet Home,Home-Sweet-Home,,Love & Happiness,Home Sweet Home,,2,FALSE,FALSE,FALSE,FALSE,,118,Love & Happiness,TRUE,TRUE,TRUE,TRUE,TRUE,77,13,16,5,4,3
323,Love & Happiness: Live/Laugh/Love,Live-Laugh-Love,,Love & Happiness,Live/Laugh/Love,,2,FALSE,FALSE,FALSE,FALSE,,118,Love & Happiness,TRUE,TRUE,TRUE,TRUE,FALSE,24,2,3,0,0,0
929,Military,Military,,Military,,,1,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,0,0,0,0
930,Military: Air Force,Air-Force,,Military,Air Force,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
931,Military: Army,Army,,Military,Army,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
932,Military: Coast Guard,Coast-Guard,,Military,Coast Guard,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
933,Military: Marines,Marines,,Military,Marines,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
934,Military: Navy,Navy,,Military,Navy,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
58,Military: Support Our Troops,Support-Our-Troops,,Military,Support Our Troops,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,32,0,0,0,0,0
708,Military: Veterans,Veterans,,Military,Veterans,,2,FALSE,FALSE,FALSE,FALSE,,929,Military,FALSE,FALSE,FALSE,FALSE,FALSE,9,0,0,0,0,0
124,MLB Baseball: 2,Sports & Recreation,,MLB Baseball,,2,3,FALSE,FALSE,FALSE,FALSE,,Sports & Recreation,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
13,Monogrammed,Monogrammed,,Monogrammed,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,FALSE,87,1,2,1,0,0
131,Monogrammed: Letter A,Letter-A,,Monogrammed,Letter A,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,99,1,1,0,0,0
132,Monogrammed: Letter B,Letter-B,,Monogrammed,Letter B,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
133,Monogrammed: Letter C,Letter-C,,Monogrammed,Letter C,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,1,1,0,0
134,Monogrammed: Letter D,Letter-D,,Monogrammed,Letter D,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
135,Monogrammed: Letter E,Letter-E,,Monogrammed,Letter E,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
136,Monogrammed: Letter F,Letter-F,,Monogrammed,Letter F,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
137,Monogrammed: Letter G,Letter-G,,Monogrammed,Letter G,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
138,Monogrammed: Letter H,Letter-H,,Monogrammed,Letter H,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
139,Monogrammed: Letter I,Letter-I,,Monogrammed,Letter I,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
140,Monogrammed: Letter J,Letter-J,,Monogrammed,Letter J,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
141,Monogrammed: Letter K,Letter-K,,Monogrammed,Letter K,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
142,Monogrammed: Letter L,Letter-L,,Monogrammed,Letter L,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
143,Monogrammed: Letter M,Letter-M,,Monogrammed,Letter M,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
144,Monogrammed: Letter N,Letter-N,,Monogrammed,Letter N,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
145,Monogrammed: Letter O,Letter-O,,Monogrammed,Letter O,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
146,Monogrammed: Letter P,Letter-P,,Monogrammed,Letter P,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
147,Monogrammed: Letter Q,Letter-Q,,Monogrammed,Letter Q,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
148,Monogrammed: Letter R,Letter-R,,Monogrammed,Letter R,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
149,Monogrammed: Letter S,Letter-S,,Monogrammed,Letter S,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
150,Monogrammed: Letter T,Letter-T,,Monogrammed,Letter T,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
151,Monogrammed: Letter U,Letter-U,,Monogrammed,Letter U,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
152,Monogrammed: Letter V,Letter-V,,Monogrammed,Letter V,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
153,Monogrammed: Letter W,Letter-W,,Monogrammed,Letter W,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
154,Monogrammed: Letter X,Letter-X,,Monogrammed,Letter X,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
155,Monogrammed: Letter Y,Letter-Y,,Monogrammed,Letter Y,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
156,Monogrammed: Letter Z,Letter-Z,,Monogrammed,Letter Z,,2,FALSE,FALSE,FALSE,FALSE,,13,Monogrammed,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
125,Nascar: 2,Sports & Recreation,,Nascar,,2,3,FALSE,FALSE,FALSE,FALSE,,Sports & Recreation,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
126,NBA Basketball: 2,Sports & Recreation,,NBA Basketball,,2,3,FALSE,FALSE,FALSE,FALSE,,Sports & Recreation,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
127,NCAA: 2,Sports & Recreation,,NCAA,,2,3,FALSE,FALSE,FALSE,FALSE,,Sports & Recreation,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
128,NFL Football: 2,Sports & Recreation,,NFL Football,,2,3,FALSE,FALSE,FALSE,FALSE,,Sports & Recreation,,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0
129,NHL Hockey: 2,Sports & Recreation,,NHL Hockey,,2,3,FALSE,FALSE,FALSE,FALSE,,Sports & Recreation,,FALSE,FALSE,FALSE,FALSE,FALSE,154,0,0,0,0,0
6,Open & Sale,Open-Sale,,Open & Sale,,,1,FALSE,FALSE,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,0,0,0,0
521,Party Time,Party-Time,,Party Time,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,FALSE,74,0,9,2,0,0
657,Party Time: 5 O Clock Somewhere,5-O-Clock-Somewhere,,Party Time,5 O Clock Somewhere,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,TRUE,TRUE,FALSE,FALSE,FALSE,14,0,1,0,0,0
656,Party Time: Balloons,Balloons,,Party Time,Balloons,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,TRUE,TRUE,TRUE,TRUE,FALSE,9,0,0,0,0,0
653,Party Time: Beer,Beer,,Party Time,Beer,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,TRUE,TRUE,TRUE,TRUE,FALSE,30,1,1,1,0,0
658,Party Time: Girls Night,Girls-Night,,Party Time,Girls Night,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
654,Party Time: Margaritas,Margaritas,,Party Time,Margaritas,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,1,0,0,0
660,Party Time: Pool Party,Pool-Party,,Party Time,Pool Party,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0
655,Party Time: The Party is Here,The-Party-is-Here,,Party Time,The Party is Here,,2,FALSE,FALSE,FALSE,FALSE,,521,Party Time,TRUE,TRUE,TRUE,TRUE,FALSE,3,0,0,1,0,0
7,Patriotic,Patriotic,,Patriotic,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,FALSE,266,5,51,4,1,0
47,Patriotic: American Flags,American-Flags,,Patriotic,American Flags,,2,FALSE,FALSE,FALSE,FALSE,,7,Patriotic,TRUE,TRUE,TRUE,TRUE,TRUE,184,3,23,2,2,1
453,Patriotic: God Bless America,God-Bless-America,,Patriotic,God Bless America,,2,FALSE,FALSE,FALSE,FALSE,,7,Patriotic,TRUE,TRUE,TRUE,TRUE,FALSE,18,0,1,0,0,0
52,Patriotic: Hearts and Stripes,Hearts-and-Stripes,,Patriotic,Hearts and Stripes,,2,FALSE,FALSE,FALSE,FALSE,,7,Patriotic,TRUE,TRUE,TRUE,TRUE,FALSE,7,0,2,0,0,0
54,Patriotic: Liberty & Freedom,Liberty-Freedom,,Patriotic,Liberty & Freedom,,2,FALSE,FALSE,FALSE,FALSE,,7,Patriotic,TRUE,TRUE,TRUE,TRUE,FALSE,25,0,8,0,0,0
59,Patriotic: Uncle Sam,Uncle-Sam,,Patriotic,Uncle Sam,,2,FALSE,FALSE,FALSE,FALSE,,7,Patriotic,FALSE,TRUE,FALSE,FALSE,FALSE,4,0,0,0,0,0
398,Patterns,Patterns,,Patterns,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,89,4,9,28,23,28
485,Patterns: Camo,Camo,,Patterns,Camo,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,1,0,0
985,Patterns: Checkered,Checkered,,Patterns,Checkered,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,TRUE,15,0,1,8,5,6
399,Patterns: Chevron,Chevron,,Patterns,Chevron,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,1,0
947,Patterns: Diamonds,Diamonds,,Patterns,Diamonds,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,1,0,0
817,Patterns: Lattice,Lattice,,Patterns,Lattice,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,TRUE,2,1,1,0,1,1
956,Patterns: Plaid,Plaid,,Patterns,Plaid,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,TRUE,29,1,0,10,16,19
400,Patterns: Polka Dots,Polka-Dots,,Patterns,Polka Dots,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,TRUE,19,1,3,5,1,1
489,Patterns: Quatrefoil,Quatrefoil,,Patterns,Quatrefoil,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0
965,Patterns: Stained Glass,Stained-Glass,,Patterns,Stained Glass,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,1,0,0,0
487,Patterns: Stripes,Stripes,,Patterns,Stripes,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,TRUE,25,0,3,5,2,4
966,Patterns: Tie Dye,Tie-Dye,,Patterns,Tie Dye,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,0
483,Patterns: Zebra Stripes,Zebra-Stripes,,Patterns,Zebra Stripes,,2,FALSE,FALSE,FALSE,FALSE,,398,Patterns,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0
1,Pets & Animals,Pets-Animals,,Pets & Animals,,,1,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,659,62,59,41,43,52
674,Pets & Animals: Aquatic Life,Aquatic-Life,,Pets & Animals,Aquatic Life,,2,FALSE,FALSE,FALSE,FALSE,,1,Pets & Animals,TRUE,TRUE,TRUE,FALSE,TRUE,74,6,20,4,0,3
773,Pets & Animals: Aquatic Life: Beavers,Beavers,,Pets & Animals,Aquatic Life,Beavers,3,FALSE,FALSE,FALSE,FALSE,,674,Pets & Animals: Aquatic Life,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0
357,Pets & Animals: Aquatic Life: Crabs,Crabs,,Pets & Animals,Aquatic Life,Crabs,3,FALSE,FALSE,FALSE,FALSE,,674,Pets & Animals: Aquatic Life,TRUE,TRUE,TRUE,FALSE,FALSE,5,0,1,1,0,0
